Timestamp,Sensor,Reading,FaultType
2025-01-01 00:07:40,Sensor_1,46.48973453061324,Normal
2025-01-01 00:07:45,Sensor_1,48.36168926701116,Normal
2025-01-01 00:07:50,Sensor_1,48.03945923433921,Normal
2025-01-01 00:07:55,Sensor_1,42.68242525933941,Normal
2025-01-01 00:08:00,Sensor_1,51.48060138532288,Normal
2025-01-01 00:08:05,Sensor_1,51.30527636089945,Normal
2025-01-01 00:08:10,Sensor_1,50.025567283212304,Normal
2025-01-01 00:08:15,Sensor_1,83.79671311873253,Normal
2025-01-01 00:08:20,Sensor_1,42.923146289747926,Normal
2025-01-01 00:08:25,Sensor_1,47.89677338617321,Normal
2025-01-01 00:08:30,Sensor_1,48.28642741736616,Normal
2025-01-01 00:08:35,Sensor_1,45.9886136538919,Normal
2025-01-01 00:08:40,Sensor_1,79.51440706979332,Normal
2025-01-01 00:08:45,Sensor_1,52.02025428407269,Normal
2025-01-01 00:08:50,Sensor_1,59.43092950605265,Normal
2025-01-01 00:08:55,Sensor_1,50.8728890641592,Normal
2025-01-01 00:09:00,Sensor_1,51.28775195361382,Normal
2025-01-01 00:09:05,Sensor_1,49.62777042116917,Normal
2025-01-01 00:09:10,Sensor_1,40.40614392350479,Normal
2025-01-01 00:09:15,Sensor_1,49.86743062275392,Normal
2025-01-01 00:09:20,Sensor_1,50.30115104970513,Normal
2025-01-01 00:09:25,Sensor_1,62.316210562426434,Normal
2025-01-01 00:09:30,Sensor_1,49.03819517609439,Normal
2025-01-01 00:09:35,Sensor_1,51.50773671166806,Normal
2025-01-01 00:09:40,Sensor_1,49.82644115147378,Normal
2025-01-01 00:09:45,Sensor_1,44.15660981190234,Normal
2025-01-01 00:09:50,Sensor_1,55.7141140725751,Normal
2025-01-01 00:09:55,Sensor_1,74.5226232407943,Normal
2025-01-01 00:10:00,Sensor_1,53.95515973521523,Normal
2025-01-01 00:10:05,Sensor_1,45.4530627260263,Normal
2025-01-01 00:10:10,Sensor_1,57.013971554680495,Normal
2025-01-01 00:10:15,Sensor_1,42.9907446860386,Normal
2025-01-01 00:10:20,Sensor_1,52.93428546900135,Normal
2025-01-01 00:10:25,Sensor_1,60.95227812904989,Normal
2025-01-01 00:10:30,Sensor_1,45.04731837434656,Normal
2025-01-01 00:10:35,Sensor_1,47.16851135198614,Normal
2025-01-01 00:10:40,Sensor_1,50.498256825438204,Normal
2025-01-01 00:10:45,Sensor_1,47.482621729419,Normal
2025-01-01 00:10:50,Sensor_1,42.24668284466934,Normal
2025-01-01 00:10:55,Sensor_1,50.34281487403014,Normal
2025-01-01 00:11:00,Sensor_1,44.68848143136948,Normal
2025-01-01 00:11:05,Sensor_1,52.36796215317591,Normal
2025-01-01 00:11:10,Sensor_1,45.402878828830985,Normal
2025-01-01 00:11:15,Sensor_1,57.7496720250877,Normal
2025-01-01 00:11:20,Sensor_1,46.08373353831882,Normal
2025-01-01 00:11:25,Sensor_1,48.38969241897162,Normal
2025-01-01 00:11:30,Sensor_1,54.06758608684835,Normal
2025-01-01 00:11:35,Sensor_1,43.84567841783022,Normal
2025-01-01 00:11:40,Sensor_1,51.13729967302065,Normal
2025-01-01 00:11:45,Sensor_1,56.53571377141214,Normal
2025-01-01 00:11:50,Sensor_1,41.96258382719386,Normal
2025-01-01 00:11:55,Sensor_1,50.92316929266152,Normal
2025-01-01 00:12:00,Sensor_1,51.29941397124212,Normal
2025-01-01 00:12:05,Sensor_1,53.90911435888656,Normal
2025-01-01 00:12:10,Sensor_1,43.81524644560959,Normal
2025-01-01 00:12:15,Sensor_1,43.39771693457862,Normal
2025-01-01 00:12:20,Sensor_1,52.60970782808449,Normal
2025-01-01 00:12:25,Sensor_1,51.48492336616593,Normal
2025-01-01 00:12:30,Sensor_1,51.252464251729386,Normal
2025-01-01 00:12:35,Sensor_1,51.73224104748488,Normal
2025-01-01 00:12:40,Sensor_1,46.59987639210755,Normal
2025-01-01 00:12:45,Sensor_1,51.16126848580502,Normal
2025-01-01 00:12:50,Sensor_1,51.46536236649341,Normal
2025-01-01 00:12:55,Sensor_1,46.42824290986816,Normal
2025-01-01 00:13:00,Sensor_1,59.32887255572378,Normal
2025-01-01 00:13:05,Sensor_1,52.36916460455894,Normal
2025-01-01 00:13:10,Sensor_1,44.04348251398676,Normal
2025-01-01 00:13:15,Sensor_1,53.28276804316915,Normal
2025-01-01 00:13:20,Sensor_1,45.1265916488634,Normal
2025-01-01 00:13:25,Sensor_1,53.93542301871226,Normal
2025-01-01 00:13:30,Sensor_1,55.79297789503702,Normal
2025-01-01 00:13:35,Sensor_1,45.89658840824145,Normal
2025-01-01 00:13:40,Sensor_1,54.816880646221605,Normal
2025-01-01 00:13:45,Sensor_1,52.063904634682494,Normal
2025-01-01 00:13:50,Sensor_1,54.11030079997245,Normal
2025-01-01 00:13:55,Sensor_1,59.48396491326974,Normal
2025-01-01 00:14:00,Sensor_1,48.77305941998565,Normal
2025-01-01 00:14:05,Sensor_1,46.23131917821255,Normal
2025-01-01 00:14:10,Sensor_1,45.55242785187238,Normal
2025-01-01 00:14:15,Sensor_1,45.92094857517281,Normal
2025-01-01 00:14:20,Sensor_1,49.61449145292948,Normal
2025-01-01 00:14:25,Sensor_1,51.70575987408322,Normal
2025-01-01 00:14:30,Sensor_1,51.3834539966501,Normal
2025-01-01 00:14:35,Sensor_1,54.13591624518012,Normal
2025-01-01 00:14:40,Sensor_1,50.065009459389536,Normal
2025-01-01 00:14:45,Sensor_1,57.26767038578659,Normal
2025-01-01 00:14:50,Sensor_1,48.67671583381022,Normal
2025-01-01 00:14:55,Sensor_1,63.600845832948096,Normal
2025-01-01 00:15:00,Sensor_1,53.12833673882504,Normal
2025-01-01 00:15:05,Sensor_1,45.714212217918586,Normal
2025-01-01 00:15:10,Sensor_1,44.64553750969444,Normal
2025-01-01 00:15:15,Sensor_1,52.41236207621593,Normal
2025-01-01 00:15:20,Sensor_1,48.88268607337075,Normal
2025-01-01 00:15:25,Sensor_1,53.57000247046046,Normal
2025-01-01 00:15:30,Sensor_1,52.366188122867726,Normal
2025-01-01 00:15:35,Sensor_1,49.63585543671564,Normal
2025-01-01 00:15:40,Sensor_1,45.76603140965798,Normal
2025-01-01 00:15:45,Sensor_1,42.42576387657068,Normal
2025-01-01 00:15:50,Sensor_1,47.767425239664895,Normal
2025-01-01 00:15:55,Sensor_1,54.28199397161736,Normal
2025-01-01 00:16:00,Sensor_1,51.07046872065102,Normal
2025-01-01 00:16:05,Sensor_1,43.77130610644006,Normal
2025-01-01 00:16:10,Sensor_1,50.86590462925591,Normal
2025-01-01 00:16:15,Sensor_1,51.92658689864418,Normal
2025-01-01 00:16:20,Sensor_1,45.580712818994336,Normal
2025-01-01 00:16:25,Sensor_1,50.76862552972764,Normal
2025-01-01 00:16:30,Sensor_1,50.29104359223,Normal
2025-01-01 00:16:35,Sensor_1,44.28514851084688,Normal
2025-01-01 00:16:40,Sensor_1,51.78893680174141,Normal
2025-01-01 00:16:45,Sensor_1,52.803922631841175,Normal
2025-01-01 00:16:50,Sensor_1,55.41525621587638,Normal
2025-01-01 00:16:55,Sensor_1,55.26901026017451,Normal
2025-01-01 00:17:00,Sensor_1,43.111653160214544,Normal
2025-01-01 00:17:05,Sensor_1,45.31087480042439,Normal
2025-01-01 00:17:10,Sensor_1,52.5751763360433,Normal
2025-01-01 00:17:15,Sensor_1,52.56892975456105,Normal
2025-01-01 00:17:20,Sensor_1,52.57523843153024,Normal
2025-01-01 00:17:25,Sensor_1,69.26365745327361,Normal
2025-01-01 00:17:30,Sensor_1,52.85445255346583,Normal
2025-01-01 00:17:35,Sensor_1,55.677828200902994,Normal
2025-01-01 00:17:40,Sensor_1,54.770008817466014,Normal
2025-01-01 00:17:45,Sensor_1,53.25695625652899,Normal
2025-01-01 00:17:50,Sensor_1,48.42365377679828,Normal
2025-01-01 00:17:55,Sensor_1,53.79484610246634,Normal
2025-01-01 00:18:00,Sensor_1,46.13587392731214,Normal
2025-01-01 00:18:05,Sensor_1,48.81590696629996,Normal
2025-01-01 00:18:10,Sensor_1,47.57318226085448,Normal
2025-01-01 00:18:15,Sensor_1,50.40937069693161,Normal
2025-01-01 00:18:20,Sensor_1,61.573292833367546,Normal
2025-01-01 00:18:25,Sensor_1,40.66367403704126,Normal
2025-01-01 00:18:30,Sensor_1,53.431300951872565,Normal
2025-01-01 00:18:35,Sensor_1,41.93642064405174,Normal
2025-01-01 00:18:40,Sensor_1,47.64034067105283,Normal
2025-01-01 00:18:45,Sensor_1,55.44475298483683,Normal
2025-01-01 00:18:50,Sensor_1,50.32140009547732,Normal
2025-01-01 00:18:55,Sensor_1,44.61127611035347,Normal
2025-01-01 00:19:00,Sensor_1,46.42348145370016,Normal
2025-01-01 00:19:05,Sensor_1,53.39798874467338,Normal
2025-01-01 00:19:10,Sensor_1,46.34816684141432,Normal
2025-01-01 00:19:15,Sensor_1,51.08229294790988,Normal
2025-01-01 00:19:20,Sensor_1,50.22785919951907,Normal
2025-01-01 00:19:25,Sensor_1,46.74199826197091,Normal
2025-01-01 00:19:30,Sensor_1,60.719720446626624,Normal
2025-01-01 00:19:35,Sensor_1,53.169595111590056,Normal
2025-01-01 00:19:40,Sensor_1,39.874287066711965,Normal
2025-01-01 00:19:45,Sensor_1,50.93227157384714,Normal
2025-01-01 00:19:50,Sensor_1,46.69106767615806,Normal
2025-01-01 00:19:55,Sensor_1,54.26216667398112,Normal
2025-01-01 00:20:00,Sensor_1,46.037396307836495,Normal
2025-01-01 00:20:05,Sensor_1,49.42631779266551,Normal
2025-01-01 00:20:10,Sensor_1,52.52493639490229,Normal
2025-01-01 00:20:15,Sensor_1,54.32877597085061,Normal
2025-01-01 00:20:20,Sensor_1,43.99851796472112,Normal
2025-01-01 00:20:25,Sensor_1,48.32749382079525,Normal
2025-01-01 00:20:30,Sensor_1,47.625273444195216,Normal
2025-01-01 00:20:35,Sensor_1,46.73335383713144,Normal
2025-01-01 00:20:40,Sensor_1,58.82727120140548,Normal
2025-01-01 00:20:45,Sensor_1,52.02490855480477,Normal
2025-01-01 00:20:50,Sensor_1,43.69558022832477,Normal
2025-01-01 00:20:55,Sensor_1,54.58930973527388,Normal
2025-01-01 00:21:00,Sensor_1,60.610780985063165,Normal
2025-01-01 00:21:05,Sensor_1,55.16232630275574,Normal
2025-01-01 00:21:10,Sensor_1,42.403150170229935,Normal
2025-01-01 00:21:15,Sensor_1,47.57882963566874,Normal
2025-01-01 00:21:20,Sensor_1,56.33455574593312,Normal
2025-01-01 00:21:25,Sensor_1,46.461652671906094,Normal
2025-01-01 00:21:30,Sensor_1,52.21909714073114,Normal
2025-01-01 00:21:35,Sensor_1,53.87317026714668,Normal
2025-01-01 00:21:40,Sensor_1,45.36534764210958,Normal
2025-01-01 00:21:45,Sensor_1,49.702373219691,Normal
2025-01-01 00:21:50,Sensor_1,33.79366329965464,Normal
2025-01-01 00:21:55,Sensor_1,44.87806179332855,Normal
2025-01-01 00:22:00,Sensor_1,48.7371592430342,Normal
2025-01-01 00:22:05,Sensor_1,43.76108409017575,Normal
2025-01-01 00:22:10,Sensor_1,58.16205651965818,Normal
2025-01-01 00:22:15,Sensor_1,42.84929311019684,Normal
2025-01-01 00:22:20,Sensor_1,47.79977756651508,Normal
2025-01-01 00:22:25,Sensor_1,50.65370288643046,Normal
2025-01-01 00:22:30,Sensor_1,57.20636644533058,Normal
2025-01-01 00:22:35,Sensor_1,42.8206892441028,Normal
2025-01-01 00:22:40,Sensor_1,55.8158187607748,Normal
2025-01-01 00:22:45,Sensor_1,50.05116530509793,Normal
2025-01-01 00:22:50,Sensor_1,45.09245674476024,Normal
2025-01-01 00:22:55,Sensor_1,52.31051737131635,Normal
2025-01-01 00:23:00,Sensor_1,50.99529847786735,Normal
2025-01-01 00:23:05,Sensor_1,46.99891561420603,Normal
2025-01-01 00:23:10,Sensor_1,50.349010424950094,Normal
2025-01-01 00:23:15,Sensor_1,48.0734320156912,Normal
2025-01-01 00:23:20,Sensor_1,50.56758672625624,Normal
2025-01-01 00:23:25,Sensor_1,53.31065337260523,Normal
2025-01-01 00:23:30,Sensor_1,57.93008408072676,Normal
2025-01-01 00:23:35,Sensor_1,43.81092250586576,Normal
2025-01-01 00:23:40,Sensor_1,60.665166873281336,Normal
2025-01-01 00:23:45,Sensor_1,40.23956100238749,Normal
2025-01-01 00:23:50,Sensor_1,49.24107452482208,Normal
2025-01-01 00:23:55,Sensor_1,52.94158603242288,Normal
2025-01-01 00:24:00,Sensor_1,51.40495933867516,Normal
2025-01-01 00:24:05,Sensor_1,46.88650240089703,Normal
2025-01-01 00:24:10,Sensor_1,48.95938874821363,Normal
2025-01-01 00:24:15,Sensor_1,47.53499532670584,Normal
2025-01-01 00:24:20,Sensor_1,47.05317621527895,Normal
2025-01-01 00:24:25,Sensor_1,54.24801048510513,Normal
2025-01-01 00:24:30,Sensor_1,81.77639481344676,Normal
2025-01-01 00:24:35,Sensor_1,46.53545202369673,Normal
2025-01-01 00:24:40,Sensor_1,54.49799937716625,Normal
2025-01-01 00:24:45,Sensor_1,51.53649760438304,Normal
2025-01-01 00:24:50,Sensor_1,54.0643105941948,Normal
2025-01-01 00:24:55,Sensor_1,53.14814420961806,Normal
2025-01-01 00:25:00,Sensor_1,45.85502494538964,Normal
2025-01-01 00:25:05,Sensor_1,47.19909479901515,Normal
2025-01-01 00:25:10,Sensor_1,53.73646802561631,Normal
2025-01-01 00:25:15,Sensor_1,53.05185132716733,Normal
2025-01-01 00:25:20,Sensor_1,49.89549203017926,Normal
2025-01-01 00:25:25,Sensor_1,50.58663691654391,Normal
2025-01-01 00:25:30,Sensor_1,56.38832447894213,Normal
2025-01-01 00:25:35,Sensor_1,47.04214305582085,Normal
2025-01-01 00:25:40,Sensor_1,52.73548690585019,Normal
2025-01-01 00:25:45,Sensor_1,48.98903673783053,Normal
2025-01-01 00:25:50,Sensor_1,48.911593983863895,Normal
2025-01-01 00:25:55,Sensor_1,55.49388425993595,Normal
2025-01-01 00:26:00,Sensor_1,54.12708174494015,Normal
2025-01-01 00:26:05,Sensor_1,54.06754818000319,Normal
2025-01-01 00:26:10,Sensor_1,56.52739403577164,Normal
2025-01-01 00:26:15,Sensor_1,50.1050192081638,Normal
2025-01-01 00:26:20,Sensor_1,53.40976485647482,Normal
2025-01-01 00:26:25,Sensor_1,48.44866621703272,Normal
2025-01-01 00:26:30,Sensor_1,51.62083176244221,Normal
2025-01-01 00:26:35,Sensor_1,49.34928472816158,Normal
2025-01-01 00:26:40,Sensor_1,50.48497982496359,Normal
2025-01-01 00:26:45,Sensor_1,52.975785127184565,Normal
2025-01-01 00:26:50,Sensor_1,45.90889658383264,Normal
2025-01-01 00:26:55,Sensor_1,60.4619363784273,Normal
2025-01-01 00:27:00,Sensor_1,44.96991309250149,Normal
2025-01-01 00:27:05,Sensor_1,43.92905693606134,Normal
2025-01-01 00:27:10,Sensor_1,55.79055436750034,Normal
2025-01-01 00:27:15,Sensor_1,53.95831346981468,Normal
2025-01-01 00:27:20,Sensor_1,53.12059908526078,Normal
2025-01-01 00:27:25,Sensor_1,53.1417275463214,Normal
2025-01-01 00:27:30,Sensor_1,49.93876613576543,Normal
2025-01-01 00:27:35,Sensor_1,45.51372814257084,Normal
2025-01-01 00:27:40,Sensor_1,50.37902279096864,Normal
2025-01-01 00:27:45,Sensor_1,46.61419144243944,Normal
2025-01-01 00:27:50,Sensor_1,54.87559866708875,Normal
2025-01-01 00:27:55,Sensor_1,49.26471309248931,Normal
2025-01-01 00:28:00,Sensor_1,45.87251401603744,Normal
2025-01-01 00:28:05,Sensor_1,48.39307079173504,Normal
2025-01-01 00:28:10,Sensor_1,52.06465727137813,Normal
2025-01-01 00:28:15,Sensor_1,47.18137723598013,Normal
2025-01-01 00:28:20,Sensor_1,45.88889802216784,Normal
2025-01-01 00:28:25,Sensor_1,51.21843605745956,Normal
2025-01-01 00:28:30,Sensor_1,51.22483285554361,Normal
2025-01-01 00:28:35,Sensor_1,47.46528412314435,Normal
2025-01-01 00:28:40,Sensor_1,47.644808471908384,Normal
2025-01-01 00:28:45,Sensor_1,51.16024968678818,Normal
2025-01-01 00:28:50,Sensor_1,73.3573629155058,Normal
2025-01-01 00:28:55,Sensor_1,42.962681128117225,Normal
2025-01-01 00:29:00,Sensor_1,46.40777889373782,Normal
2025-01-01 00:29:05,Sensor_1,48.932764241440765,Normal
2025-01-01 00:29:10,Sensor_1,51.554537827990025,Normal
2025-01-01 00:29:15,Sensor_1,57.37678108474776,Normal
2025-01-01 00:29:20,Sensor_1,54.2882981160101,Normal
2025-01-01 00:29:25,Sensor_1,49.20030735018287,Normal
2025-01-01 00:29:30,Sensor_1,49.90491896048656,Normal
2025-01-01 00:29:35,Sensor_1,44.98735317681096,Normal
2025-01-01 00:29:40,Sensor_1,49.90743432003805,Normal
2025-01-01 00:29:45,Sensor_1,48.55670680539931,Normal
2025-01-01 00:29:50,Sensor_1,51.61359280169045,Normal
2025-01-01 00:29:55,Sensor_1,45.86384528223839,Normal
2025-01-01 00:30:00,Sensor_1,52.59673257120586,Normal
2025-01-01 00:30:05,Sensor_1,57.66369456501289,Normal
2025-01-01 00:30:10,Sensor_1,49.45619925771571,Normal
2025-01-01 00:30:15,Sensor_1,52.00855861049471,Normal
2025-01-01 00:30:20,Sensor_1,53.45071995855556,Normal
2025-01-01 00:30:25,Sensor_1,47.99389764057082,Normal
2025-01-01 00:30:30,Sensor_1,51.12046240905208,Normal
2025-01-01 00:30:35,Sensor_1,50.06296200390897,Normal
2025-01-01 00:30:40,Sensor_1,50.48838049274416,Normal
2025-01-01 00:30:45,Sensor_1,46.134951080722665,Normal
2025-01-01 00:30:50,Sensor_1,50.12255087129471,Normal
2025-01-01 00:30:55,Sensor_1,52.48999145622725,Normal
2025-01-01 00:31:00,Sensor_1,57.25571803897521,Normal
2025-01-01 00:31:05,Sensor_1,54.79635413042603,Normal
2025-01-01 00:31:10,Sensor_1,60.76591228755778,Normal
2025-01-01 00:31:15,Sensor_1,46.16326218555975,Normal
2025-01-01 00:31:20,Sensor_1,54.36160318360339,Normal
2025-01-01 00:31:25,Sensor_1,50.91671002869176,Normal
2025-01-01 00:31:30,Sensor_1,60.94901466608836,Normal
2025-01-01 00:31:35,Sensor_1,45.95850857322424,Normal
2025-01-01 00:31:40,Sensor_1,45.80139078909612,Normal
2025-01-01 00:31:45,Sensor_1,47.003036772779886,Normal
2025-01-01 00:31:50,Sensor_1,39.380521378450965,Normal
2025-01-01 00:31:55,Sensor_1,47.37122489159619,Normal
2025-01-01 00:32:00,Sensor_1,46.20433669223151,Normal
2025-01-01 00:32:05,Sensor_1,50.75196893238104,Normal
2025-01-01 00:32:10,Sensor_1,51.7087798788858,Normal
2025-01-01 00:32:15,Sensor_1,59.38085419607943,Normal
2025-01-01 00:32:20,Sensor_1,54.75211919093025,Normal
2025-01-01 00:32:25,Sensor_1,47.11548172168799,Normal
2025-01-01 00:32:30,Sensor_1,45.50792664325821,Normal
2025-01-01 00:32:35,Sensor_1,52.45959585753253,Normal
2025-01-01 00:32:40,Sensor_1,43.39883396489679,Normal
2025-01-01 00:32:45,Sensor_1,59.157293829271765,Normal
2025-01-01 00:32:50,Sensor_1,55.89720060360644,Normal
2025-01-01 00:32:55,Sensor_1,47.65412173947647,Normal
2025-01-01 00:33:00,Sensor_1,41.434327354545616,Normal
2025-01-01 00:33:05,Sensor_1,56.76936187082706,Normal
2025-01-01 00:33:10,Sensor_1,49.42730077373691,Normal
2025-01-01 00:33:15,Sensor_1,56.18908155986731,Normal
2025-01-01 00:33:20,Sensor_1,42.02786170602816,Normal
2025-01-01 00:33:25,Sensor_1,47.00312488523114,Normal
2025-01-01 00:33:30,Sensor_1,50.026218498590914,Normal
2025-01-01 00:33:35,Sensor_1,50.23490296882371,Normal
2025-01-01 00:33:40,Sensor_1,47.74967264260378,Normal
2025-01-01 00:33:45,Sensor_1,53.114249661737496,Normal
2025-01-01 00:33:50,Sensor_1,44.66189785308703,Normal
2025-01-01 00:33:55,Sensor_1,49.288102574893536,Normal
2025-01-01 00:34:00,Sensor_1,50.601478158559495,Normal
2025-01-01 00:34:05,Sensor_1,52.57219417029374,Normal
2025-01-01 00:34:10,Sensor_1,53.558074390444446,Normal
2025-01-01 00:34:15,Sensor_1,44.376789540810655,Normal
2025-01-01 00:34:20,Sensor_1,42.329429146321885,Normal
2025-01-01 00:34:25,Sensor_1,56.38838410949255,Normal
2025-01-01 00:34:30,Sensor_1,51.66157005989796,Normal
2025-01-01 00:34:35,Sensor_1,46.25756731721723,Normal
2025-01-01 00:34:40,Sensor_1,57.75575987761262,Normal
2025-01-01 00:34:45,Sensor_1,50.57837317146429,Normal
2025-01-01 00:34:50,Sensor_1,55.89648592031913,Normal
2025-01-01 00:34:55,Sensor_1,50.33759240705054,Normal
2025-01-01 00:35:00,Sensor_1,60.303739624409936,Normal
2025-01-01 00:35:05,Sensor_1,87.6372643044627,Normal
2025-01-01 00:35:10,Sensor_1,48.75517925760463,Normal
2025-01-01 00:35:15,Sensor_1,54.85785475477178,Normal
2025-01-01 00:35:20,Sensor_1,53.226879747925736,Normal
2025-01-01 00:35:25,Sensor_1,56.84315778766175,Normal
2025-01-01 00:35:30,Sensor_1,45.17538269709948,Normal
2025-01-01 00:35:35,Sensor_1,53.4302572999922,Normal
2025-01-01 00:35:40,Sensor_1,55.292122434247936,Normal
2025-01-01 00:35:45,Sensor_1,41.20630256788443,Normal
2025-01-01 00:35:50,Sensor_1,44.083707436671126,Normal
2025-01-01 00:35:55,Sensor_1,39.80383911119949,Normal
2025-01-01 00:36:00,Sensor_1,48.65296582777721,Normal
2025-01-01 00:36:05,Sensor_1,53.58771127897981,Normal
2025-01-01 00:36:10,Sensor_1,57.51178526048014,Normal
2025-01-01 00:36:15,Sensor_1,50.37047390209887,Normal
